Latitude,Longitude,Landuse forest cover in 1990,Landuse shrubland in 1990,Landuse grassland in 1990,Landuse agriculture in 1990,Landuse bareland in 1990,Landuse settlements in 1990,Landuse waterbodies in 1990,Landuse snow and gacier lakes in 1990, Landuse forest cover in 2000,Landuse shrubland in 2000,Landuse grassland in 2000, Landuse agriculture in 2000,Landuse bareland in 2000,Landuse settlements in 2000,Landuse waterbodies in 2000,Landuse snow and gacier lakes in 2000,Landuse forest cover in 2010,Landuse shrubland in 2010,Landuse grassland in 2010,Landuse agriculture in 2010,Landuse bareland in 2010,Landuse settlements in 2010 ,Landuse waterbodies in 2010, Landuse snow and gacier lakes in 2010,Slope 0-5 degrees,Slope 5-10 degrees,Slope 10-15 degrees,SLope 15-20 degrees,SLope 20-25 degrees,Slope 25-30 degrees,Slope 30-40 degrees,Slope 40-50 degrees,Slope 50-60 degrees,Slope over 60 degree,Glaciated mountain," Haplumbrepts, Dystrochrepts, Cyrumbrepts soils","Dystrochrepts, Haplumbrepts, Haplustalfs","Dystrochrepts, Haplustalfs, Rhodustaifs","Udipsamments, Dystrochrepts, Rhodustalfs","Udipsamments, Dystrochrepts, Rhodustalfs","Udorthents, Haplustalfs, Rhodustralfs "," Haplaquents, Haplaqepts, Eutrocrepts","Haplaquents, Psammaquents, Ustorthents","Rhodustalfs, Dystrochrepts, Haplustailfs",Distance to river 1-99 meters,Distance from river 100-199 meters,Distance from river 200-299 meters,Distance from river 300-399 meters,Distance from river 400-499 meters,Distance from river 500-599 meters, Distance from river 600-699 meters,Distance from river 700-799 meters,Distance from river 800-899 meters,Distance from river over 900 meters,Distance from major roads 0 meters,Distance from major roads 0-50 meters,Distance from major roads 50-75 meters,Distance from major roads  above 75meters,Distance from minor roads 0 meters,Distance from minor roads 0 -25 meters,Distance from minor roads 25-50 meters, Distance from minor roads over 75 meters,Flat Area,Facing North Facing In,Northeast facing in Province 1,East facing ,Southeast facing ,South facing,Southwest facing, West facing,Northwest facing,North facing,ppt500 mm-1000mm, ppt1000mm-3000mm,ppt2000mm - 3000mm,Over 3000 mm,RainFall Erosibity Factor for(500-1000mm),RainFall Erosibity Factor for (1000-3000mm),RainFall Erosibity Factor for (2000-3000mm),RainFall Erosibity Factor for over 3000)
27.0254,86.51734,910800,0,0,82800,0,0,0,0,909000,0,0,81900,0,0,0,0,752400,0,0,233100,0,0,0,0,0,0,0,506700,0,0,0,0,0,473400,0,0,0,0,37800,74700,47700,47700,270900,223200,183600,137700,106200,51300,20700,2700,0,0,662400,327600,19800,0,0,0,0,0,0,0,0,0,980100,0,1800,70200,87300,106200,149400,120600,113400,129600,172800,58500,62112.4438,70994.2072,94678.9096,32013.1345
27.384038,86.323283,994500,0,0,0,0,0,0,0,995400,0,0,0,0,0,0,0,395100,226800,196200,170100,0,0,0,0,0,0,383400,657000,0,0,0,0,0,0,0,0,0,0,29700,69300,61200,65700,0,0,0,3600,26100,44100,59400,87300,101700,119700,0,900,10800,36000,97200,168300,426600,206100,34200,0,0,0,1009800,0,0,79200,45900,0,0,35100,184500,135000,344700,155700,101093.5165,73954.795,188924.2879,85303.7149
27.038092,87.482595,0,0,0,990000,0,0,0,0,0,0,0,988200,0,0,0,0,856800,117000,9900,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,108900,217800,148500,134100,27000,51300,82800,117900,140400,125100,118800,114300,101700,98100,15300,80100,148500,197100,223200,181800,152100,11700,0,0,0,1009800,0,0,0,214200,305100,89100,16200,0,9900,22500,150300,202500,5367.8443,12275.8825,82343.1271,110962.1425
27.134207,87.146333,256500,0,0,734400,0,0,0,0,226800,0,0,760500,0,0,0,0,888300,0,0,108000,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,133200,234900,148500,109800,102600,94500,98100,116100,96300,96300,108900,106200,105300,71100,2700,5400,13500,36900,108000,212400,549000,109800,2700,0,0,1009800,0,0,0,0,0,900,0,177300,421200,202500,180900,57600,230865.9484,110962.1425,99119.7913,31519.7032
27.712568,87.087585,0,0,0,0,70200,0,0,919800,0,0,396900,0,270900,0,0,324000,997200,0,0,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,1800,9900,12600,16200,0,0,0,91800,90900,90900,119700,93600,93600,117000,251100,310500,216900,140400,73800,16200,900,0,0,0,0,0,1009800,0,0,93600,199800,162900,233100,119700,38700,34200,69300,58500,21157.6459,18690.4894,37934.3101,32013.1345
27.151975,86.503437,605700,0,0,387000,0,0,0,0,585900,0,0,407700,0,0,0,0,0,0,2700,987300,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,178200,258300,121500,89100,0,0,0,0,0,0,0,16200,52200,80100,9900,21600,44100,90000,178200,223200,368100,105300,0,0,0,1009800,0,0,0,41400,33300,1800,14400,92700,162000,160200,371700,162900,88757.734,87770.8714,203727.2269,89251.1653
27.302706,87.779793,135900,9000,0,845100,0,0,0,0,140400,6300,0,840600,0,0,0,0,208800,0,81000,705600,0,0,0,0,0,0,868500,141300,0,0,0,0,0,0,0,0,0,0,48600,93600,71100,72000,3600,23400,45000,63000,96300,107100,119700,134100,112500,98100,6300,23400,71100,161100,202500,257400,242100,16200,0,0,0,980100,0,0,0,0,0,32400,221400,108900,153900,283500,180000,0,84316.8523,155370.9595,98626.36,-59.9
28.064601,86.640709,0,0,0,0,0,0,0,991800,0,0,0,0,0,0,0,989100,0,0,325800,0,356400,0,0,306900,0,1009800,0,0,0,0,0,0,0,0,0,0,0,0,87300,156600,98100,88200,220500,187200,158400,112500,97200,98100,112500,9000,0,0,520200,340200,94500,44100,10800,0,0,0,0,0,0,0,1009800,0,1800,22500,63900,90000,136800,178200,263700,180900,54900,17100,144515.4709,99119.7913,30039.4093,9315.2947
27.544652,87.976183,0,0,423900,0,0,0,0,565200,0,0,538200,0,450900,0,0,0,573300,0,28800,384300,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,221400,360000,175500,106200,0,1800,29700,55800,85500,97200,112500,113400,109800,109800,716400,298800,25200,0,0,0,0,0,0,0,0,0,1009800,0,6300,68400,116100,123300,123300,138600,138600,136800,141300,47700,75928.5202,74941.6576,77408.8141,26091.9589
26.747861,87.536094,63900,0,0,850500,76500,0,0,0,34200,0,0,868500,88200,0,0,0,0,0,0,0,0,0,0,989100,1009800,0,0,0,0,0,0,0,0,0,0,0,0,0,94500,167400,85500,71100,0,0,29700,52200,69300,79200,104400,141300,160200,129600,2700,12600,38700,39600,69300,97200,258300,212400,113400,165600,0,0,407700,602100,0,34200,252900,356400,110700,39600,72900,70200,57600,15300,39908.0353,38427.7414,31519.7032,8328.4321
27.238652,87.423795,711900,0,0,279900,0,0,0,0,704700,0,0,284400,0,0,0,0,0,9000,539100,0,0,0,0,446400,0,1009800,0,0,0,0,0,0,0,0,0,0,0,0,162900,290700,183600,129600,0,0,0,0,0,0,9900,79200,99000,112500,0,0,18900,81000,180900,233100,351900,114300,0,0,0,0,0,1009800,0,0,0,69300,505800,374400,30600,0,0,0,16716.7642,-59.9,-59.9,-59.9
27.089364,87.34488,669600,0,0,321300,0,0,0,0,657000,0,0,332100,0,0,0,0,39600,0,0,951300,0,0,0,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,31500,63000,49500,50400,0,0,0,0,0,0,0,0,0,26100,717300,275400,17100,0,0,0,0,0,0,0,0,1009800,0,0,2700,72900,130500,127800,120600,148500,126000,99000,119700,62100,69020.482,54217.543,65566.4629,33986.8597
27.352923,87.480764,920700,68400,0,0,0,0,0,0,933300,57600,0,0,0,0,0,0,623700,0,0,371700,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,146700,291600,186300,153900,277200,218700,194400,117000,80100,60300,36900,12600,0,0,65700,213300,254700,249300,153000,52200,21600,0,0,0,0,1009800,0,0,0,127800,134100,76500,43200,44100,54000,191700,231300,107100,29545.978,105040.9669,126751.9441,58658.4247
26.890649,86.952425,914400,0,0,75600,0,0,0,0,900900,0,0,92700,0,0,0,0,780300,0,0,216900,0,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,247500,407700,196200,99000,342000,202500,167400,113400,89100,53100,25200,1800,0,0,5400,43200,84600,147600,218700,231300,230400,45900,2700,0,0,1009800,0,0,0,9000,326700,313200,171900,130500,50400,2700,1800,3600,27572.2528,1420.3939,926.9626,1913.8252
27.669024,87.054844,6300,0,0,0,72900,0,0,908100,5400,0,514800,0,118800,0,0,351000,612000,0,6300,377100,0,0,0,0,0,0,314100,695700,0,0,0,0,0,0,0,0,0,0,99900,181800,111600,84600,237600,175500,155700,113400,110700,99900,64800,30600,4500,0,26100,52200,85500,73800,80100,92700,188100,201600,117900,62100,0,1009800,0,0,0,9900,24300,43200,51300,145800,304200,239400,151200,10800,166719.8794,131192.8258,82836.5584,5861.2756
27.354997,87.994399,632700,279900,0,75600,0,0,0,0,615600,292500,0,77400,0,0,0,0,920700,74700,0,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,123300,216900,123300,105300,0,0,0,19800,68400,98100,113400,110700,101700,117000,4500,30600,72900,115200,205200,223200,303300,51300,3600,0,0,0,1009800,0,0,267300,384300,128700,64800,5400,900,900,31500,126000,433.5313,433.5313,17210.1955,69020.482
27.06391,86.680107,588600,0,0,402300,0,0,0,0,588600,0,0,405900,0,0,0,0,836100,0,50400,108900,0,0,0,0,0,0,0,0,0,0,0,0,0,1040400,0,0,0,0,66600,122400,75600,71100,117000,126000,131400,117900,134100,110700,81000,77400,53100,33300,7200,34200,75600,134100,190800,207000,264600,93600,2700,0,0,980100,0,0,0,185400,154800,6300,900,87300,225900,50400,126900,171900,123791.3563,27572.2528,69513.9133,94185.4783
27.55299,87.623683,986400,3600,0,0,0,0,0,0,986400,3600,0,0,0,0,0,0,1800,0,511200,0,145800,0,0,332100,0,1040400,0,0,0,0,0,0,0,0,0,0,0,0,27900,58500,45000,45900,0,0,0,0,0,0,0,0,17100,40500,6300,13500,54000,119700,252900,276300,275400,11700,0,0,0,980100,0,0,0,59400,54900,2700,0,2700,204300,334800,252000,99000,111949.0051,183496.5436,138100.864,54217.543
26.87175,87.182181,467100,0,69300,452700,0,0,0,0,486000,0,71100,432000,0,0,0,0,592200,281700,0,118800,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,0,12600,27000,19800,19800,0,0,0,0,0,26100,91800,99900,98100,110700,81000,163800,226800,198900,173700,88200,70200,7200,0,0,0,1040400,0,0,900,19800,56700,157500,261000,156600,92700,118800,113400,32400,50763.5239,65073.0316,62112.4438,17703.6268
27.228029,86.628025,83700,0,0,908100,0,0,0,0,93600,0,0,894600,0,0,0,0,468900,0,54900,473400,0,0,0,0,0,0,0,0,451800,0,0,0,0,528300,0,0,0,0,230400,340200,164700,109800,0,0,0,0,0,0,0,10800,56700,98100,16200,36900,51300,70200,96300,143100,379800,189900,26100,0,0,980100,0,0,0,35100,370800,274500,45900,37800,153900,50400,10800,30600,84316.8523,27572.2528,5861.2756,16716.7642
27.814538,86.809906,0,0,0,0,0,0,0,993600,0,0,0,0,769500,0,0,224100,658800,307800,27900,0,0,0,0,0,0,0,1039500,0,0,0,0,0,0,0,0,0,0,0,91800,158400,97200,91800,238500,203400,193500,144900,105300,57600,37800,14400,0,0,712800,249300,17100,900,0,0,0,0,0,0,0,1009800,0,0,900,71100,110700,105300,155700,126000,109800,92700,144900,63000,60138.7186,50763.5239,79382.5393,34480.291
26.95133,87.979205,532800,0,0,458100,0,0,0,0,509400,0,0,480600,0,0,0,0,0,0,798300,0,2700,0,0,193500,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,0,0,11700,18000,276300,278100,171000,99900,88200,54000,25200,0,0,0,6300,25200,133200,227700,268200,223200,107100,18900,0,0,0,1009800,0,0,0,263700,493200,151200,15300,900,0,0,2700,82800,-59.9,-59.9,1420.3939,45335.7796
26.526792,87.253518,0,0,0,934200,0,0,58500,0,0,0,0,929700,0,0,62100,0,152100,0,1800,843300,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,50400,99900,67500,63900,0,0,5400,19800,43200,61200,90000,129600,126900,127800,0,39600,212400,314100,225000,113400,69300,6300,0,0,0,980100,0,0,0,0,0,0,0,14400,416700,419400,129600,0,228398.7919,229879.0858,70994.2072,-59.9
27.758792,87.828181,0,0,0,0,62100,0,0,925200,0,0,672300,0,135000,0,0,180000,0,0,6300,0,759600,0,0,230400,1009800,0,0,0,0,0,0,0,0,0,0,0,0,0,57600,112500,76500,76500,251100,183600,174600,135000,108900,72000,50400,18900,900,0,190800,70200,2700,0,0,0,0,0,0,0,0,0,251100,0,1800,16200,31500,19800,26100,37800,35100,40500,32400,22500,19183.9207,22144.5085,17703.6268,12275.8825
27.225274,87.121153,594000,0,0,397800,0,0,0,0,606600,0,0,386100,0,0,0,0,524700,0,0,464400,0,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,121500,217800,123300,81900,0,0,0,0,0,0,10800,96300,150300,181800,30600,58500,85500,126900,150300,189900,281700,82800,3600,0,0,0,980100,0,0,3600,9000,24300,216900,156600,155700,267300,144000,32400,85303.7149,146489.1961,78889.108,17703.6268
27.039939,87.442528,98100,0,0,890100,0,0,0,0,88200,0,0,902700,0,0,0,0,0,0,696600,0,71100,0,0,219600,0,977400,2700,0,0,0,0,0,0,0,0,0,0,0,131400,244800,158400,121500,9900,67500,92700,110700,97200,96300,108000,96300,95400,109800,6300,13500,34200,55800,113400,202500,450900,152100,11700,0,0,1009800,0,0,0,54900,42300,45000,33300,32400,208800,304200,216900,102600,114416.1616,166719.8794,118857.0433,56191.2682
26.998384,88.101615,513900,0,60300,0,0,0,0,0,543600,0,59400,0,0,0,0,0,578700,0,6300,412200,0,0,0,0,0,0,936900,72900,0,0,0,0,0,0,0,0,0,0,153900,273600,166500,139500,394200,284400,133200,79200,60300,32400,8100,0,0,0,499500,399600,99000,7200,4500,0,0,0,0,0,0,0,1009800,0,0,63900,125100,153000,135000,150300,118800,124200,89100,50400,65073.0316,68033.6194,48789.7987,27572.2528
27.601733,88.090779,0,0,0,0,0,0,0,941400,0,0,0,0,0,0,0,983700,148500,0,0,846900,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,104400,182700,117900,106200,215100,182700,189900,215100,98100,90900,1800,0,0,0,5400,68400,356400,375300,173700,29700,900,0,0,0,0,980100,0,0,0,0,0,0,102600,576900,324900,5400,0,0,178068.7993,2900.6878,-59.9,-59.9
26.633287,88.049676,964800,0,0,25200,0,0,0,0,948600,0,0,37800,0,0,0,0,454500,0,145800,0,0,0,0,0,0,0,590400,0,0,0,0,0,0,0,0,0,0,0,86400,170100,132300,117900,438300,243900,185400,119700,6300,0,0,0,0,0,794700,183600,1800,0,0,0,0,0,0,0,0,0,1009800,0,900,63000,134100,112500,133200,133200,153000,115200,82800,52200,83823.421,63099.3064,45335.7796,28559.1154
26.687995,87.662791,0,0,0,990900,0,0,0,0,0,0,0,990000,0,0,0,0,579600,45000,0,365400,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,120600,219600,139500,108900,0,0,0,0,0,0,53100,90000,95400,110700,0,900,7200,18000,78300,166500,504000,188100,17100,0,0,0,980100,0,0,0,0,0,250200,466200,259200,4500,0,0,142048.3144,2407.2565,-59.9,-59.9
27.495446,86.692076,786600,54900,0,148500,0,0,0,0,747900,55800,0,134100,0,0,50400,0,932400,0,0,56700,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,236700,357300,156600,101700,220500,189000,198900,224100,135000,21600,0,0,0,0,0,4500,25200,57600,152100,230400,381600,122400,6300,0,0,1009800,0,0,0,0,0,0,118800,489600,219600,138600,13500,0,120337.3372,75928.5202,7341.5695,-59.9
26.650589,87.500498,986400,0,0,0,0,0,0,0,989100,0,0,0,0,0,0,0,282600,0,12600,696600,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,27900,65700,55800,59400,0,0,0,0,13500,90900,115200,91800,90900,117900,3600,12600,49500,71100,105300,193500,390600,158400,25200,0,0,0,1009800,0,0,135900,36900,2700,91800,147600,321300,18900,104400,150300,176095.0741,10302.1573,57178.1308,82343.1271
26.510998,87.60253,0,0,0,987300,0,0,0,0,0,0,0,987300,0,0,0,0,754200,50400,17100,130500,0,0,38700,0,0,0,787500,222300,0,0,0,0,0,0,0,0,0,0,141300,243900,146700,134100,90000,95400,99900,108000,99900,99000,104400,99000,98100,94500,5400,28800,54000,68400,117900,162900,337500,147600,57600,0,0,980100,0,0,0,27000,19800,37800,281700,299700,79200,35100,142200,57600,43362.0544,19183.9207,77902.2454,31519.7032
27.234268,87.322922,587700,0,0,401400,0,0,0,0,606600,0,0,384300,0,0,0,0,32400,393300,448200,0,121500,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,0,109800,193500,114300,101700,0,0,0,0,0,0,26100,64800,102600,107100,3600,9000,33300,52200,69300,110700,352800,129600,9900,0,0,768600,0,0,0,2700,0,2700,52200,135900,198900,176400,182700,18900,108988.4173,96652.6348,100106.6539,10302.1573
26.939806,87.065446,321300,101700,0,569700,0,0,0,0,316800,89100,0,584100,0,0,0,0,993600,0,0,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,75600,141300,95400,85500,322200,240300,192600,147600,52200,35100,5400,0,0,0,11700,27000,62100,98100,142200,221400,269100,122400,51300,4500,0,0,980100,0,0,100800,135900,4500,41400,224100,26100,105300,253800,117900,14249.6077,57671.5621,139087.7266,64579.6003
27.240567,87.182384,585000,0,0,407700,0,0,0,0,593100,0,0,396000,0,0,0,0,591300,0,0,396900,0,0,0,0,0,0,0,405900,0,0,0,0,0,574200,0,0,0,0,184500,305100,170100,119700,195300,126000,110700,101700,107100,107100,99900,87300,52200,9000,0,18900,50400,108900,184500,207900,352800,56700,0,0,0,0,980100,0,0,48600,10800,0,7200,216900,210600,148500,292500,45000,115403.0242,81356.2645,160305.2725,24611.665
28.00173,86.63742,0,0,0,0,0,0,0,992700,0,0,0,0,0,0,0,993600,309600,97200,3600,586800,0,0,0,0,0,0,0,0,0,0,0,0,0,1009800,0,0,0,0,157500,262800,160200,115200,0,0,0,0,18000,87300,109800,94500,96300,108900,9000,52200,106200,220500,234000,171900,190800,25200,0,0,0,0,1009800,0,900,0,0,0,128700,364500,218700,134100,157500,5400,119843.9059,73461.3637,86290.5775,2900.6878
26.579751,87.276412,0,0,0,990900,0,0,0,0,0,0,0,989100,0,0,0,0,144900,0,2700,827100,21600,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,114300,189000,112500,91800,280800,227700,184500,134100,103500,48600,9900,0,0,0,5400,15300,43200,100800,171900,171000,314100,125100,33300,0,0,1009800,0,0,0,900,20700,92700,43200,117900,369000,252000,73800,9900,202246.933,138100.864,40401.4666,5367.8443
27.152347,87.539471,511200,0,0,477900,0,0,0,0,459900,0,0,531000,0,0,0,0,561600,11700,34200,387900,0,0,0,0,0,0,0,684000,0,0,0,0,0,325800,0,0,0,0,39600,87300,72900,73800,304200,198000,156600,106200,103500,107100,17100,0,0,0,486000,443700,76500,3600,0,0,0,0,0,0,0,112500,867600,0,0,60300,112500,94500,132300,140400,144000,169200,112500,44100,78889.108,92705.1844,61619.0125,24118.2337
27.585588,87.110824,887400,103500,0,0,0,0,0,0,866700,126000,0,0,0,0,0,0,0,0,0,0,24300,0,0,972900,980100,0,0,0,0,0,0,0,0,0,0,0,0,0,161100,281700,153900,124200,0,0,0,2700,28800,50400,74700,100800,107100,108900,5400,32400,144000,274500,261900,148500,136800,6300,0,0,0,980100,0,0,0,32400,36000,1800,4500,149400,593100,152100,22500,18000,325111.3267,83329.9897,12275.8825,9808.726
27.289858,87.084423,913500,0,0,75600,0,0,0,0,914400,0,0,77400,0,0,0,0,855000,140400,0,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,0,0,116100,210600,125100,108900,0,0,0,0,0,9000,52200,100800,97200,108000,4500,11700,27000,21600,50400,66600,311400,378900,103500,4500,0,0,1009800,0,0,7200,99000,153900,213300,203400,272700,17100,11700,1800,149449.7839,9315.2947,6354.7069,926.9626
26.887514,86.376032,177300,0,0,0,0,0,0,0,174600,0,0,0,0,0,0,0,0,1800,989100,0,0,0,0,0,0,68400,911700,0,0,0,0,0,0,0,0,0,0,0,161100,257400,141300,119700,0,10800,25200,69300,109800,105300,114300,108000,107100,117900,17100,36900,57600,105300,101700,109800,225900,220500,135900,29700,0,1009800,0,0,0,107100,163800,24300,90900,205200,200700,128700,46800,72900,109975.2799,70500.7759,25598.5276,39908.0353
26.933907,87.968099,156600,0,0,830700,0,0,0,0,143100,0,0,847800,0,0,0,0,0,605700,265500,0,51300,0,0,63000,0,1009800,0,0,0,0,0,0,0,0,0,0,0,0,136800,240300,136800,86400,231300,193500,202500,153000,98100,68400,43200,0,0,0,0,0,7200,37800,84600,153000,403200,230400,63000,900,0,0,0,980100,0,98100,346500,277200,7200,0,0,0,135000,116100,-59.9,-59.9,73954.795,63592.7377
26.614756,87.298344,0,0,0,799200,0,0,191700,0,0,0,0,783000,72900,0,135900,0,155700,0,0,838800,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,108900,200700,140400,123300,0,0,900,9000,30600,48600,59400,89100,109800,130500,22500,149400,264600,287100,206100,76500,3600,0,0,0,0,1040400,0,0,0,0,0,6300,62100,317700,349200,201600,72900,0,191391.4444,110468.7112,39908.0353,-59.9
27.101615,87.847939,585900,0,0,405000,0,0,0,0,597600,0,0,389700,0,0,0,0,210600,0,24300,760500,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,147600,256500,150300,126000,0,0,0,0,2700,62100,103500,133200,164700,207900,0,21600,53100,121500,208800,216000,252900,50400,45900,9900,0,0,1009800,0,0,900,1800,24300,225900,51300,71100,264600,307800,32400,38921.1727,145008.9022,168693.6046,17703.6268
27.095853,86.993438,621000,0,0,369900,0,0,0,0,643500,0,0,348300,0,0,0,0,729000,0,122400,139500,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,0,200700,306000,148500,117900,0,0,0,5400,55800,81000,102600,113400,105300,111600,194400,364500,286200,117900,17100,0,0,0,0,0,0,1009800,0,0,900,108000,171000,115200,94500,52200,57600,117900,163800,99000,31519.7032,64579.6003,89744.5966,54217.543
26.983818,87.087899,576000,0,0,416700,0,0,0,0,572400,0,0,419400,0,0,0,0,590400,0,0,403200,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,0,108900,200700,118800,110700,187200,166500,192600,208800,154800,71100,16200,0,0,0,0,0,5400,30600,57600,104400,406800,323100,98100,14400,0,980100,0,0,0,200700,44100,1800,0,9900,255600,41400,147600,339300,140074.5892,22637.9398,80862.8332,185963.7001
26.868657,87.252226,984600,0,0,4500,0,0,0,0,984600,0,0,5400,0,0,0,0,0,0,931500,0,51300,0,0,9000,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,146700,225000,133200,126000,436500,335700,196200,21600,2700,0,0,0,0,0,900,7200,30600,105300,169200,219600,346500,124200,6300,0,0,980100,0,0,0,2700,54900,465300,446400,38700,0,0,0,1800,-59.9,-59.9,-59.9,926.9626
26.940296,87.838118,527400,0,0,459000,0,0,0,0,505800,0,0,481500,0,0,0,0,580500,9900,0,401400,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,106200,187200,123300,114300,216000,184500,190800,225900,143100,29700,0,0,0,0,0,0,1800,10800,28800,47700,165600,217800,324000,183600,0,0,1009800,0,0,240300,36000,0,0,0,0,5400,249300,449100,-59.9,2900.6878,136620.5701,246162.3187
27.494843,87.710928,990900,0,0,0,0,0,0,0,989100,0,0,0,0,0,0,0,948600,0,0,46800,0,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,70200,126000,85500,81900,267300,229500,195300,126000,108000,57600,13500,0,0,0,900,27000,35100,67500,109800,187200,433800,141300,7200,0,0,1009800,0,0,0,0,0,0,22500,224100,323100,353700,86400,0,177081.9367,193858.6009,47309.5048,-59.9
27.127766,86.431814,560700,0,0,305100,49500,0,78300,0,559800,0,0,315000,81000,0,37800,0,541800,0,0,444600,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,0,144000,238500,124200,106200,217800,164700,146700,119700,113400,101700,72900,42300,17100,0,85500,236700,196200,138600,122400,105300,43200,0,0,0,0,954900,0,0,0,12600,17100,45000,207000,295200,192600,111600,40500,6300,105534.3982,61125.5812,22144.5085,3394.1191
26.941957,87.015366,890100,0,0,102600,0,0,0,0,899100,0,0,90000,0,0,0,0,0,0,0,857700,0,0,137700,0,0,0,0,0,0,0,458100,551700,0,0,0,0,0,0,72000,138600,99000,89100,0,0,0,0,0,2700,43200,59400,76500,99900,10800,40500,90000,143100,197100,205200,221400,96300,5400,0,0,980100,0,0,0,0,1800,30600,300600,542700,101700,27900,3600,900,55697.8369,15236.4703,1913.8252,433.5313
27.128416,87.27672,0,0,0,986400,0,0,0,0,0,0,0,990000,0,0,0,0,963000,0,0,32400,0,0,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,0,188100,309600,169200,119700,0,5400,74700,113400,135000,153000,158400,117000,93600,70200,0,14400,73800,144900,212400,207900,287100,69300,0,0,0,0,1009800,0,0,27900,252900,513000,201600,8100,0,0,1800,4500,-59.9,-59.9,926.9626,2407.2565
27.002735,86.405672,837000,0,0,159300,0,0,0,0,818100,0,0,173700,0,0,0,0,563400,0,0,311400,78300,0,34200,0,0,0,0,1009800,0,0,0,0,0,0,0,0,0,0,205200,305100,151200,94500,589500,299700,86400,19800,0,0,0,0,0,0,806400,188100,15300,0,0,0,0,0,0,0,0,980100,0,0,1800,62100,117900,128700,145800,140400,128700,108900,130500,45000,70500.7759,59645.2873,71487.6385,24611.665
27.734497,86.997799,0,0,0,0,0,0,0,992700,0,0,0,0,0,0,0,992700,885600,0,4500,105300,0,0,0,0,0,0,0,1040400,0,0,0,0,0,0,0,0,0,0,89100,165600,110700,98100,0,0,0,0,5400,27000,37800,67500,87300,107100,12600,33300,49500,69300,123300,229500,368100,94500,0,0,0,784800,225000,0,0,144900,135900,3600,32400,351000,187200,13500,20700,90900,102573.8104,7341.5695,11289.0199,49776.6613
27.392669,87.200934,241200,0,0,747000,0,0,0,0,254700,0,0,735300,0,0,0,0,0,0,0,988200,0,0,0,0,0,0,0,0,0,0,0,0,0,980100,0,0,0,0,96300,153900,90900,75600,204300,115200,101700,110700,100800,96300,112500,96300,49500,900,16200,38700,79200,105300,138600,194400,323100,112500,1800,0,0,1009800,0,0,0,25200,179100,306900,208800,197100,76500,900,6300,9000,41881.7605,433.5313,3394.1191,4874.413
27.739019,87.493455,0,590400,398700,0,0,0,0,0,0,584100,404100,0,0,0,0,0,805500,0,0,191700,0,0,0,0,0,0,0,0,980100,0,0,0,0,0,0,0,0,0,3600,9000,9000,8100,900,20700,64800,99000,173700,167400,150300,132300,106200,64800,40500,126000,95400,100800,101700,131400,289800,81000,13500,0,0,980100,0,0,900,9000,103500,90000,234000,180900,120600,103500,126900,10800,66059.8942,56684.6995,69513.9133,5861.2756
27.807929,87.710097,0,0,0,0,0,0,0,603900,0,0,142200,0,258300,0,0,139500,0,0,0,0,0,0,0,995400,888300,121500,0,0,0,0,0,0,0,0,0,0,0,0,147600,234900,121500,100800,0,0,0,0,0,2700,18900,40500,59400,83700,7200,13500,19800,41400,65700,66600,308700,351000,130500,5400,0,0,1009800,0,0,11700,3600,86400,67500,5400,88200,443700,273600,29700,48296.3674,243201.7309,149943.2152,16223.3329
